"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"23120",35051,"Perenne","22/03/2011 13:06","Alto (> 8 mts)",98,"Grande",-68.85363,-32.88008,6,"Residencial Norte",2694682,0
"23121",35052,"Morera","22/03/2011 13:04","Alto (> 8 mts)",175,"Grande",-68.85361,-32.88002,6,"Residencial Norte",2694682,0
"23122",35053,"Perenne","22/03/2011 13:01","Bajo (2 - 4 mts)",20,"Chico",-68.85365,-32.87992,6,"Residencial Norte",2694682,0
"23123",35054,"Morera","22/03/2011 12:58","Alto (> 8 mts)",160,"Grande",-68.85371,-32.87991,6,"Residencial Norte",2694682,1
"23124",35055,"Fresno europeo","22/03/2011 12:56","Muy bajo (1 - 2 mts)",8,"Chico",-68.85377,-32.8799,6,"Residencial Norte",2694682,0
"23125",35056,"Fresno europeo","22/03/2011 12:55","Medio (4 - 8 mts)",51,"Mediano",-68.85384,-32.87988,6,"Residencial Norte",2694682,0
"23126",35057,"Morera","22/03/2011 12:53","Alto (> 8 mts)",160,"Grande",-68.85394,-32.87986,6,"Residencial Norte",2694682,0
"23127",35059,"Fresno europeo","22/03/2011 12:49","Medio (4 - 8 mts)",57,"Mediano",-68.85413,-32.87982,6,"Residencial Norte",2694682,0
"23128",35060,"Morera","22/03/2011 12:48","Alto (> 8 mts)",170,"Grande",-68.85422,-32.8798,6,"Residencial Norte",2694682,0
"23129",35062,"Morera","22/03/2011 10:46","Alto (> 8 mts)",106,"Grande",-68.85437,-32.87978,6,"Residencial Norte",2694682,0
"23130",35064,"Perenne","22/03/2011 10:25","Medio (4 - 8 mts)",62,"Grande",-68.85446,-32.87976,6,"Residencial Norte",2694682,1
"23131",35065,"Fresno europeo","22/03/2011 10:11","Alto (> 8 mts)",45,"Mediano",-68.85472,-32.87971,6,"Residencial Norte",2694682,0
"23132",35066,"Fresno europeo","22/03/2011 10:09","Alto (> 8 mts)",105,"Grande",-68.85482,-32.87968,6,"Residencial Norte",2694682,0
"23133",35068,"Fresno europeo","22/03/2011 10:06","Alto (> 8 mts)",120,"Grande",-68.85498,-32.87971,6,"Residencial Norte",2694682,0
"23134",35069,"Morera","22/03/2011 10:03","Alto (> 8 mts)",135,"Grande",-68.85499,-32.87974,6,"Residencial Norte",2694682,0
"23135",35070,"Fresno europeo","22/03/2011 10:01","Muy bajo (1 - 2 mts)",12,"Chico",-68.855,-32.87979,6,"Residencial Norte",2694682,0
"23137",35072,"Paraiso","22/03/2011 09:53","Alto (> 8 mts)",122,"Grande",-68.85505,-32.88001,6,"Residencial Norte",2694682,0
"23139",35076,"Fresno europeo","22/03/2011 09:41","Medio (4 - 8 mts)",47,"Mediano",-68.85501,-32.88031,6,"Residencial Norte",2694682,0
"23140",35079,"Fresno europeo","22/03/2011 09:34","Alto (> 8 mts)",63,"Grande",-68.85475,-32.88036,6,"Residencial Norte",2694682,1
"23141",35080,"Fresno europeo","22/03/2011 09:32","Alto (> 8 mts)",64,"Grande",-68.85465,-32.88038,6,"Residencial Norte",2694682,0
"23142",35082,"Fresno europeo","21/03/2011 12:31","Alto (> 8 mts)",82,"Grande",-68.85452,-32.88045,6,"Residencial Norte",2694682,0
"23143",35083,"Fresno europeo","21/03/2011 12:29","Alto (> 8 mts)",103,"Grande",-68.85458,-32.88044,6,"Residencial Norte",2694682,0
"23145",35086,"Fresno europeo","21/03/2011 12:17","Medio (4 - 8 mts)",44,"Mediano",-68.85478,-32.88041,6,"Residencial Norte",2694682,0
"23149",35093,"Fresno europeo","21/03/2011 12:01","Alto (> 8 mts)",90,"Grande",-68.85516,-32.88042,6,"Residencial Norte",2694682,1
"23150",35095,"Morera","21/03/2011 11:49","Medio (4 - 8 mts)",60,"Mediano",-68.85523,-32.88065,6,"Residencial Norte",2694682,0
"23151",35096,"Fresno europeo","21/03/2011 11:48","Alto (> 8 mts)",122,"Grande",-68.85525,-32.88072,6,"Residencial Norte",2694682,0
"23152",35100,"Morera","29/03/2011 09:21","Alto (> 8 mts)",120,"Grande",-68.85329,-32.88114,6,"Residencial Norte",2694682,1
"23153",35102,"Pltano","29/03/2011 09:14","Alto (> 8 mts)",160,"Grande",-68.85293,-32.88122,1,"Parque Central",1655358,0
"23154",35103,"Morera","28/03/2011 12:37","Alto (> 8 mts)",140,"Grande",-68.85277,-32.88124,1,"Parque Central",1655358,1
"23155",35104,"Fresno europeo","28/03/2011 12:31","Medio (4 - 8 mts)",75,"Grande",-68.85265,-32.88127,1,"Parque Central",1655358,0
"23156",35106,"Pltano","28/03/2011 12:27","Alto (> 8 mts)",150,"Grande",-68.85242,-32.88132,1,"Parque Central",1655358,0
"23157",35107,"Fresno europeo","28/03/2011 12:26","Alto (> 8 mts)",80,"Grande",-68.85234,-32.88133,1,"Parque Central",1655358,0
"23158",35108,"Morera","28/03/2011 12:25","Alto (> 8 mts)",140,"Grande",-68.8522,-32.88135,1,"Parque Central",1655358,0
"23159",35109,"Fresno europeo","28/03/2011 12:23","Alto (> 8 mts)",99,"Grande",-68.85213,-32.88132,1,"Parque Central",1655358,0
"23160",35110,"Fresno europeo","28/03/2011 12:21","Bajo (2 - 4 mts)",30,"Mediano",-68.85211,-32.88126,1,"Parque Central",1655358,0
"23161",35111,"Fresno europeo","28/03/2011 12:19","Alto (> 8 mts)",127,"Grande",-68.85209,-32.88119,1,"Parque Central",1655358,0
"23162",35112,"Morera","28/03/2011 12:17","Medio (4 - 8 mts)",60,"Mediano",-68.85208,-32.88114,1,"Parque Central",1655358,0
"23163",35113,"Morera","28/03/2011 12:15","Alto (> 8 mts)",170,"Grande",-68.85205,-32.88104,1,"Parque Central",1655358,0
"23164",35114,"Fresno americano","28/03/2011 12:13","Muy bajo (1 - 2 mts)",10,"Chico",-68.85203,-32.88096,1,"Parque Central",1655358,0
"23165",35115,"Paraiso","28/03/2011 12:12","Medio (4 - 8 mts)",120,"Grande",-68.85201,-32.8809,1,"Parque Central",1655358,0
"23166",35117,"Morera","28/03/2011 12:08","Alto (> 8 mts)",111,"Grande",-68.85197,-32.88076,1,"Parque Central",1655358,0
"23167",35118,"Perenne","28/03/2011 10:55","Alto (> 8 mts)",128,"Grande",-68.85196,-32.88066,1,"Parque Central",1655358,0
"23168",35119,"Morera","28/03/2011 10:49","Alto (> 8 mts)",154,"Grande",-68.85193,-32.88059,1,"Parque Central",1655358,0
"23169",35120,"Paraiso","28/03/2011 10:44","Alto (> 8 mts)",160,"Grande",-68.8519,-32.88048,1,"Parque Central",1655358,0
"23170",35123,"Fresno europeo","28/03/2011 10:33","Alto (> 8 mts)",130,"Grande",-68.85185,-32.88028,1,"Parque Central",1655358,0
"23171",35124,"Fresno americano","28/03/2011 10:32","Medio (4 - 8 mts)",120,"Grande",-68.85191,-32.88024,6,"Residencial Norte",2694682,0
"23172",35125,"Fresno americano","28/03/2011 10:30","Alto (> 8 mts)",160,"Grande",-68.85214,-32.8802,6,"Residencial Norte",2694682,0
"23173",35126,"Morera","28/03/2011 10:28","Alto (> 8 mts)",160,"Grande",-68.85223,-32.88018,6,"Residencial Norte",2694682,1
"23174",35129,"Fresno europeo","28/03/2011 10:23","Medio (4 - 8 mts)",50,"Mediano",-68.85263,-32.88011,6,"Residencial Norte",2694682,0
"23175",35132,"Fresno americano","28/03/2011 10:08","Alto (> 8 mts)",104,"Grande",-68.85302,-32.88003,6,"Residencial Norte",2694682,0
"23176",35134,"Fresno americano","28/03/2011 10:03","Medio (4 - 8 mts)",83,"Grande",-68.85316,-32.88,6,"Residencial Norte",2694682,0
"23177",35136,"Fresno americano","28/03/2011 09:53","Medio (4 - 8 mts)",80,"Grande",-68.85337,-32.87997,6,"Residencial Norte",2694682,0
"23179",35140,"Olmo comun","23/03/2011 13:18","Alto (> 8 mts)",150,"Grande",-68.85353,-32.88028,6,"Residencial Norte",2694682,0
"23180",35142,"Morera","23/03/2011 13:14","Alto (> 8 mts)",180,"Grande",-68.85356,-32.88038,6,"Residencial Norte",2694682,0
"23182",35146,"Morera","23/03/2011 13:06","Alto (> 8 mts)",80,"Grande",-68.85365,-32.88071,6,"Residencial Norte",2694682,0
"23184",35149,"Fresno europeo","23/03/2011 13:01","Alto (> 8 mts)",103,"Grande",-68.85372,-32.88101,6,"Residencial Norte",2694682,0
"23185",35151,"Morera","30/03/2011 10:46","Alto (> 8 mts)",120,"Grande",-68.85156,-32.88251,1,"Parque Central",1655358,0
"23186",35152,"Morera","30/03/2011 10:42","Alto (> 8 mts)",180,"Grande",-68.85153,-32.88237,1,"Parque Central",1655358,0
"23190",35158,"Paraiso","30/03/2011 10:30","Alto (> 8 mts)",134,"Grande",-68.85147,-32.88205,1,"Parque Central",1655358,0
"23191",35159,"Morera","30/03/2011 10:28","Alto (> 8 mts)",174,"Grande",-68.85146,-32.88197,1,"Parque Central",1655358,0
"23195",35164,"Fresno americano","30/03/2011 10:07","Medio (4 - 8 mts)",98,"Grande",-68.85154,-32.8817,1,"Parque Central",1655358,0
"23196",35165,"Pltano","30/03/2011 10:05","Alto (> 8 mts)",174,"Grande",-68.85158,-32.88169,1,"Parque Central",1655358,0
"23197",35166,"Pltano","30/03/2011 10:03","Alto (> 8 mts)",194,"Grande",-68.85169,-32.88167,1,"Parque Central",1655358,1
"23198",35167,"Jacarand","30/03/2011 10:01","Medio (4 - 8 mts)",31,"Mediano",-68.85179,-32.88165,1,"Parque Central",1655358,0
"23199",35170,"Fresno europeo","30/03/2011 09:47","Alto (> 8 mts)",90,"Grande",-68.85205,-32.88163,1,"Parque Central",1655358,0
"23201",35173,"Fresno europeo","29/03/2011 12:51","Alto (> 8 mts)",112,"Grande",-68.85211,-32.88183,1,"Parque Central",1655358,0
"23202",35174,"Aguaribay","29/03/2011 12:49","Medio (4 - 8 mts)",75,"Grande",-68.85212,-32.88187,1,"Parque Central",1655358,0
"23203",35176,"Fresno europeo","29/03/2011 12:46","Alto (> 8 mts)",80,"Grande",-68.85217,-32.88205,1,"Parque Central",1655358,0
"23204",35177,"Fresno europeo","29/03/2011 12:45","Alto (> 8 mts)",85,"Grande",-68.85218,-32.88211,1,"Parque Central",1655358,0
"23205",35181,"Morera","29/03/2011 10:52","Alto (> 8 mts)",80,"Grande",-68.85225,-32.88236,1,"Parque Central",1655358,1
"23207",35183,"Paraiso","29/03/2011 10:48","Alto (> 8 mts)",110,"Grande",-68.85229,-32.8825,1,"Parque Central",1655358,0
"23208",35185,"Caducifolio","22/03/2011 10:37","Bajo (2 - 4 mts)",34,"Mediano",-68.85218,-32.88255,1,"Parque Central",1655358,0
"23209",35187,"Fresno americano","29/03/2011 10:40","Alto (> 8 mts)",108,"Grande",-68.85201,-32.88258,1,"Parque Central",1655358,0
"23210",35188,"Fresno americano","29/03/2011 10:38","Alto (> 8 mts)",112,"Grande",-68.85189,-32.88256,1,"Parque Central",1655358,0
"23212",35190,"Fresno americano","29/03/2011 10:34","Alto (> 8 mts)",100,"Grande",-68.85174,-32.88263,1,"Parque Central",1655358,0
"23213",35191,"Fresno americano","29/03/2011 10:32","Alto (> 8 mts)",120,"Grande",-68.85166,-32.88265,1,"Parque Central",1655358,0
"23214",35192,"Fresno europeo","23/03/2011 12:44","Medio (4 - 8 mts)",85,"Grande",-68.85287,-32.88241,1,"Parque Central",1655358,0
"23215",35194,"Olmo comun","23/03/2011 12:39","Alto (> 8 mts)",125,"Grande",-68.85267,-32.88245,1,"Parque Central",1655358,0
"23219",35198,"Pltano","23/03/2011 12:30","Alto (> 8 mts)",195,"Grande",-68.8524,-32.88237,1,"Parque Central",1655358,0
"23220",35199,"Fresno europeo","23/03/2011 12:26","Medio (4 - 8 mts)",70,"Grande",-68.85237,-32.88229,1,"Parque Central",1655358,0
"23222",35203,"Fresno europeo","23/03/2011 10:34","Medio (4 - 8 mts)",83,"Grande",-68.85232,-32.88202,1,"Parque Central",1655358,0
"23225",35206,"Perenne","23/03/2011 10:10","Muy bajo (1 - 2 mts)",80,"Grande",-68.85226,-32.88184,1,"Parque Central",1655358,0
"23226",35208,"Fresno europeo","23/03/2011 10:05","Medio (4 - 8 mts)",70,"Grande",-68.85222,-32.88169,1,"Parque Central",1655358,0
"23227",35210,"Morera","23/03/2011 10:01","Medio (4 - 8 mts)",60,"Mediano",-68.85227,-32.88155,1,"Parque Central",1655358,0
"23228",35211,"Fresno europeo","23/03/2011 09:53","Alto (> 8 mts)",125,"Grande",-68.85249,-32.88151,1,"Parque Central",1655358,0
"23229",35212,"Fresno europeo","23/03/2011 09:50","Alto (> 8 mts)",130,"Grande",-68.85257,-32.8815,1,"Parque Central",1655358,0
"23230",35213,"Morera","23/03/2011 09:47","Alto (> 8 mts)",125,"Grande",-68.85267,-32.88147,1,"Parque Central",1655358,1
"23231",35214,"Morera","23/03/2011 09:44","Alto (> 8 mts)",167,"Grande",-68.85276,-32.88146,1,"Parque Central",1655358,0
"23232",35215,"Morera","23/03/2011 09:41","Alto (> 8 mts)",150,"Grande",-68.85282,-32.88144,1,"Parque Central",1655358,1
"23233",35216,"Pltano","23/03/2011 09:39","Alto (> 8 mts)",145,"Grande",-68.8529,-32.88143,1,"Parque Central",1655358,1
"23234",35217,"Pltano","23/03/2011 09:36","Alto (> 8 mts)",160,"Grande",-68.85298,-32.88141,1,"Parque Central",1655358,0
"23236",35220,"Morera","22/03/2011 13:41","Alto (> 8 mts)",150,"Grande",-68.85323,-32.88137,6,"Residencial Norte",2694682,1
"23238",35223,"Morera","22/03/2011 13:31","Bajo (2 - 4 mts)",30,"Mediano",-68.85351,-32.88132,6,"Residencial Norte",2694682,0
"23241",35226,"Pltano","22/03/2011 13:25","Alto (> 8 mts)",149,"Grande",-68.85372,-32.88127,6,"Residencial Norte",2694682,1
"23242",35227,"Acacia SP","22/03/2011 13:19","Alto (> 8 mts)",225,"Grande",-68.85381,-32.88136,6,"Residencial Norte",2694682,1
"23247",35235,"Paraiso","22/03/2011 12:56","Alto (> 8 mts)",106,"Grande",-68.85395,-32.88187,6,"Residencial Norte",2694682,0
"23248",35236,"Paraiso","22/03/2011 12:53","Medio (4 - 8 mts)",66,"Grande",-68.85396,-32.88193,6,"Residencial Norte",2694682,1
"23250",35240,"Pltano","22/03/2011 11:32","Alto (> 8 mts)",168,"Grande",-68.85399,-32.8822,1,"Parque Central",1655358,0
"23251",35241,"Morera","22/03/2011 11:29","Alto (> 8 mts)",150,"Grande",-68.85383,-32.88224,1,"Parque Central",1655358,0
"23252",35242,"Morera","22/03/2011 11:27","Alto (> 8 mts)",160,"Grande",-68.85377,-32.88225,1,"Parque Central",1655358,0
"23253",35244,"Fresno americano","22/03/2011 11:23","Medio (4 - 8 mts)",62,"Grande",-68.8536,-32.88228,1,"Parque Central",1655358,0
"23254",35246,"Morera","22/03/2011 11:19","Alto (> 8 mts)",150,"Grande",-68.85347,-32.88231,1,"Parque Central",1655358,0
"23255",35247,"Fresno americano","22/03/2011 11:16","Medio (4 - 8 mts)",88,"Grande",-68.85331,-32.88234,1,"Parque Central",1655358,0
"23256",35248,"Fresno europeo","22/03/2011 11:15","Bajo (2 - 4 mts)",52,"Mediano",-68.85323,-32.88236,1,"Parque Central",1655358,0
"23257",35249,"Paraiso","23/03/2011 12:48","Alto (> 8 mts)",180,"Grande",-68.85311,-32.88237,1,"Parque Central",1655358,0
"23258",35251,"Fresno europeo","24/06/2011 13:25","Bajo (2 - 4 mts)",120,"Grande",-68.85169,-32.88373,1,"Parque Central",1655358,0
"23259",35252,"Eucalyptus","24/06/2011 13:23","Alto (> 8 mts)",100,"Grande",-68.85169,-32.88368,1,"Parque Central",1655358,0
"23260",35253,"Fresno europeo","24/06/2011 13:21","Bajo (2 - 4 mts)",90,"Grande",-68.85169,-32.88364,1,"Parque Central",1655358,0
"23261",35254,"Fresno europeo","24/06/2011 13:18","Medio (4 - 8 mts)",110,"Grande",-68.85168,-32.88359,1,"Parque Central",1655358,0
"23263",35256,"Fresno americano","24/06/2011 13:13","Medio (4 - 8 mts)",100,"Grande",-68.8517,-32.88337,1,"Parque Central",1655358,1
"23265",35260,"Fresno americano","24/06/2011 12:37","Medio (4 - 8 mts)",110,"Grande",-68.85165,-32.88301,1,"Parque Central",1655358,0
"23266",35261,"Fresno americano","24/06/2011 10:28","Medio (4 - 8 mts)",150,"Grande",-68.85162,-32.88287,1,"Parque Central",1655358,0
"23269",35266,"Fresno americano","24/06/2011 10:16","Medio (4 - 8 mts)",100,"Grande",-68.85198,-32.88272,1,"Parque Central",1655358,0
"23272",35270,"Fresno europeo","24/06/2011 10:00","Bajo (2 - 4 mts)",20,"Chico",-68.85233,-32.88268,1,"Parque Central",1655358,0
"23273",35271,"Morera","24/06/2011 09:45","Medio (4 - 8 mts)",70,"Grande",-68.85235,-32.88276,1,"Parque Central",1655358,0
"23274",35272,"Morera","24/06/2011 09:37","Medio (4 - 8 mts)",110,"Grande",-68.85239,-32.88291,1,"Parque Central",1655358,0
"23275",35273,"Olmo comun","24/06/2011 09:35","Medio (4 - 8 mts)",110,"Grande",-68.85241,-32.88299,1,"Parque Central",1655358,0
"23276",35274,"Paraiso sombrilla","24/06/2011 09:06","Bajo (2 - 4 mts)",80,"Grande",-68.85243,-32.88309,1,"Parque Central",1655358,0
"23277",35275,"Morera","24/06/2011 09:02","Medio (4 - 8 mts)",120,"Grande",-68.85245,-32.88314,1,"Parque Central",1655358,0
"23278",35278,"Olmo comun","24/06/2011 08:52","Medio (4 - 8 mts)",120,"Grande",-68.85255,-32.88352,1,"Parque Central",1655358,0
"23279",35279,"Fresno europeo","24/06/2011 08:50","Bajo (2 - 4 mts)",28,"Mediano",-68.85258,-32.88359,5,"Residencial Sur",2423809,0
"23280",35280,"Fresno europeo","24/06/2011 08:49","Muy bajo (1 - 2 mts)",3,"Chico",-68.85261,-32.88372,5,"Residencial Sur",2423809,0
"23282",35284,"Morera","24/06/2011 13:35","Medio (4 - 8 mts)",140,"Grande",-68.85221,-32.88381,1,"Parque Central",1655358,1
"23284",35286,"Fresno europeo","24/06/2011 13:31","Medio (4 - 8 mts)",110,"Grande",-68.852,-32.88382,1,"Parque Central",1655358,0
"23285",35288,"Morera","24/06/2011 13:28","Medio (4 - 8 mts)",140,"Grande",-68.85177,-32.88383,1,"Parque Central",1655358,0
"23286",35291,"Fresno europeo","23/06/2011 16:37","Medio (4 - 8 mts)",110,"Grande",-68.85272,-32.88358,5,"Residencial Sur",2423809,0
"23287",35293,"Morera","23/06/2011 16:34","Medio (4 - 8 mts)",60,"Mediano",-68.85266,-32.88338,1,"Parque Central",1655358,0
"23288",35295,"Pltano","23/06/2011 16:30","Alto (> 8 mts)",180,"Grande",-68.85263,-32.88324,1,"Parque Central",1655358,0
"23289",35296,"Fresno europeo","23/06/2011 16:26","Medio (4 - 8 mts)",66,"Grande",-68.85259,-32.88311,1,"Parque Central",1655358,0
"23290",35297,"Paraiso","23/06/2011 16:24","Bajo (2 - 4 mts)",100,"Grande",-68.85257,-32.88304,1,"Parque Central",1655358,0
"23291",35298,"Pltano","23/06/2011 16:22","Medio (4 - 8 mts)",130,"Grande",-68.85256,-32.883,1,"Parque Central",1655358,0
"23294",35305,"Morera","23/06/2011 16:02","Bajo (2 - 4 mts)",40,"Mediano",-68.85257,-32.88261,1,"Parque Central",1655358,0
"23295",35306,"Morera","23/06/2011 16:00","Medio (4 - 8 mts)",110,"Grande",-68.85264,-32.88259,1,"Parque Central",1655358,0
"23296",35307,"Morera","23/06/2011 15:59","Medio (4 - 8 mts)",170,"Grande",-68.85273,-32.88258,1,"Parque Central",1655358,0
"23297",35308,"Prunas","23/06/2011 15:56","Bajo (2 - 4 mts)",70,"Grande",-68.85281,-32.88256,1,"Parque Central",1655358,0
"23298",35309,"Morera","23/06/2011 13:33","Medio (4 - 8 mts)",110,"Grande",-68.85292,-32.88254,1,"Parque Central",1655358,1
"23300",35314,"Fresno europeo","23/06/2011 13:18","Medio (4 - 8 mts)",110,"Grande",-68.85324,-32.88248,1,"Parque Central",1655358,0
"23301",35315,"Morera","23/06/2011 13:10","Medio (4 - 8 mts)",110,"Grande",-68.85334,-32.88246,1,"Parque Central",1655358,1
"23302",35316,"Morera","23/06/2011 13:08","Medio (4 - 8 mts)",140,"Grande",-68.8535,-32.88243,1,"Parque Central",1655358,0
"23303",35318,"Olmo comun","23/06/2011 11:11","Bajo (2 - 4 mts)",44,"Mediano",-68.85371,-32.8824,1,"Parque Central",1655358,0
"23304",35319,"Morera","23/06/2011 11:01","Medio (4 - 8 mts)",110,"Grande",-68.8539,-32.88236,1,"Parque Central",1655358,0
"23305",35322,"Morera","23/06/2011 10:53","Medio (4 - 8 mts)",110,"Grande",-68.85408,-32.88238,5,"Residencial Sur",2423809,0
"23307",35324,"Fresno europeo","23/06/2011 10:45","Bajo (2 - 4 mts)",60,"Mediano",-68.85411,-32.8825,5,"Residencial Sur",2423809,0
"23308",35326,"Morera","23/06/2011 10:36","Medio (4 - 8 mts)",130,"Grande",-68.85414,-32.88264,5,"Residencial Sur",2423809,0
"23309",35327,"Morera","23/06/2011 10:33","Medio (4 - 8 mts)",110,"Grande",-68.85415,-32.88269,5,"Residencial Sur",2423809,1
"23310",35330,"Acacia SP","23/06/2011 10:27","Medio (4 - 8 mts)",100,"Grande",-68.8542,-32.88289,5,"Residencial Sur",2423809,0
"23311",35331,"Olmo comun","23/06/2011 10:22","Medio (4 - 8 mts)",100,"Grande",-68.85422,-32.88296,5,"Residencial Sur",2423809,0
"23313",35333,"Acacia SP","23/06/2011 10:17","Medio (4 - 8 mts)",110,"Grande",-68.85425,-32.88305,5,"Residencial Sur",2423809,0
"23315",35338,"Morera","22/06/2011 15:37","Medio (4 - 8 mts)",130,"Grande",-68.85438,-32.88353,5,"Residencial Sur",2423809,1
"23316",35339,"Morera","22/06/2011 15:36","Medio (4 - 8 mts)",120,"Grande",-68.85439,-32.88358,5,"Residencial Sur",2423809,0
"23317",35340,"Morera","22/06/2011 15:34","Medio (4 - 8 mts)",80,"Grande",-68.8544,-32.88362,5,"Residencial Sur",2423809,1
"23318",35341,"Fresno europeo","22/06/2011 15:31","Bajo (2 - 4 mts)",70,"Grande",-68.85434,-32.88371,5,"Residencial Sur",2423809,0
"23319",35342,"Fresno europeo","22/06/2011 15:30","Bajo (2 - 4 mts)",70,"Grande",-68.85425,-32.88372,5,"Residencial Sur",2423809,0
"23320",35344,"Morera","22/06/2011 15:24","Medio (4 - 8 mts)",120,"Grande",-68.85405,-32.88373,5,"Residencial Sur",2423809,0
"23321",35345,"Fresno europeo","22/06/2011 15:17","Bajo (2 - 4 mts)",80,"Grande",-68.85386,-32.88374,5,"Residencial Sur",2423809,0
"23322",35346,"Fresno europeo","22/06/2011 15:15","Medio (4 - 8 mts)",110,"Grande",-68.85377,-32.88374,5,"Residencial Sur",2423809,0
"23323",35347,"Fresno europeo","22/06/2011 15:13","Bajo (2 - 4 mts)",110,"Grande",-68.85363,-32.88375,5,"Residencial Sur",2423809,0
"23324",35349,"Fresno europeo","22/06/2011 15:08","Medio (4 - 8 mts)",120,"Grande",-68.85331,-32.88376,5,"Residencial Sur",2423809,0
"23325",35351,"Caducifolio","22/06/2011 13:22","Bajo (2 - 4 mts)",40,"Mediano",-68.85314,-32.88376,5,"Residencial Sur",2423809,0
"23326",35352,"Fresno europeo","22/06/2011 13:17","Medio (4 - 8 mts)",110,"Grande",-68.85306,-32.88377,5,"Residencial Sur",2423809,0
"23327",35355,"Fresno europeo","22/06/2011 13:09","Medio (4 - 8 mts)",100,"Grande",-68.85276,-32.88372,5,"Residencial Sur",2423809,0
"23328",35359,"Morera","21/06/2011 15:39","Bajo (2 - 4 mts)",22,"Mediano",-68.85448,-32.88336,5,"Residencial Sur",2423809,0
"23329",35360,"Morera","21/06/2011 15:36","Bajo (2 - 4 mts)",26,"Mediano",-68.85446,-32.88327,5,"Residencial Sur",2423809,0
"23330",35361,"Jacarand","21/06/2011 15:33","Bajo (2 - 4 mts)",46,"Mediano",-68.85445,-32.88322,5,"Residencial Sur",2423809,0
"23332",35363,"Paraiso sombrilla","21/06/2011 15:27","Bajo (2 - 4 mts)",70,"Grande",-68.85438,-32.88298,5,"Residencial Sur",2423809,0
